[2021-05-06 22:18:03,948 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/real/id0_0003/id0_0003_000.jpg
[2021-05-06 22:22:08,471 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_000.jpg
[2021-05-06 22:22:08,471 - INFO] Prob = -1
[2021-05-06 22:22:08,471 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_001.jpg
[2021-05-06 22:22:08,471 - INFO] Prob = -1
[2021-05-06 22:22:08,471 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_002.jpg
[2021-05-06 22:22:08,472 - INFO] Prob = -1
[2021-05-06 22:22:08,472 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_003.jpg
[2021-05-06 22:22:08,472 - INFO] Prob = -1
[2021-05-06 22:22:08,472 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_004.jpg
[2021-05-06 22:22:08,472 - INFO] Prob = -1
[2021-05-06 22:22:08,473 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_005.jpg
[2021-05-06 22:22:08,473 - INFO] Prob = -1
[2021-05-06 22:22:08,473 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_006.jpg
[2021-05-06 22:22:08,473 - INFO] Prob = -1
[2021-05-06 22:22:08,473 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_007.jpg
[2021-05-06 22:22:08,474 - INFO] Prob = -1
[2021-05-06 22:22:08,474 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_008.jpg
[2021-05-06 22:22:08,474 - INFO] Prob = -1
[2021-05-06 22:22:08,474 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id37_id32_0002/id37_id32_0002_009.jpg
[2021-05-06 22:22:08,474 - INFO] Prob = -1
[2021-05-06 22:22:08,475 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_000.jpg
[2021-05-06 22:22:08,475 - INFO] Prob = -1
[2021-05-06 22:22:08,475 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_001.jpg
[2021-05-06 22:22:08,475 - INFO] Prob = -1
[2021-05-06 22:22:08,475 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_002.jpg
[2021-05-06 22:22:08,476 - INFO] Prob = -1
[2021-05-06 22:22:08,476 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_003.jpg
[2021-05-06 22:22:08,476 - INFO] Prob = -1
[2021-05-06 22:22:08,476 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_004.jpg
[2021-05-06 22:22:08,476 - INFO] Prob = -1
[2021-05-06 22:22:08,477 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_005.jpg
[2021-05-06 22:22:08,477 - INFO] Prob = -1
[2021-05-06 22:22:08,477 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_006.jpg
[2021-05-06 22:22:08,477 - INFO] Prob = -1
[2021-05-06 22:22:08,477 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_007.jpg
[2021-05-06 22:22:08,478 - INFO] Prob = -1
[2021-05-06 22:22:08,478 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_008.jpg
[2021-05-06 22:22:08,478 - INFO] Prob = -1
[2021-05-06 22:22:08,478 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id38_id29_0000/id38_id29_0000_009.jpg
[2021-05-06 22:22:08,478 - INFO] Prob = -1
[2021-05-06 22:22:08,479 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_000.jpg
[2021-05-06 22:22:08,479 - INFO] Prob = -1
[2021-05-06 22:22:08,479 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_001.jpg
[2021-05-06 22:22:08,479 - INFO] Prob = -1
[2021-05-06 22:22:08,479 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_002.jpg
[2021-05-06 22:22:08,480 - INFO] Prob = -1
[2021-05-06 22:22:08,480 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_003.jpg
[2021-05-06 22:22:08,480 - INFO] Prob = -1
[2021-05-06 22:22:08,563 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_004.jpg
[2021-05-06 22:22:08,568 - INFO] Prob = -1
[2021-05-06 22:22:08,568 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_005.jpg
[2021-05-06 22:22:08,572 - INFO] Prob = -1
[2021-05-06 22:22:08,572 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_006.jpg
[2021-05-06 22:22:08,573 - INFO] Prob = -1
[2021-05-06 22:22:08,573 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_007.jpg
[2021-05-06 22:22:08,573 - INFO] Prob = -1
[2021-05-06 22:22:08,573 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_008.jpg
[2021-05-06 22:22:08,573 - INFO] Prob = -1
[2021-05-06 22:22:08,574 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id39_id40_0000/id39_id40_0000_009.jpg
[2021-05-06 22:22:08,574 - INFO] Prob = -1
[2021-05-06 22:22:08,574 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_000.jpg
[2021-05-06 22:22:08,574 - INFO] Prob = -1
[2021-05-06 22:22:08,574 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_001.jpg
[2021-05-06 22:22:08,575 - INFO] Prob = -1
[2021-05-06 22:22:08,575 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_002.jpg
[2021-05-06 22:22:08,575 - INFO] Prob = -1
[2021-05-06 22:22:08,575 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_003.jpg
[2021-05-06 22:22:08,576 - INFO] Prob = -1
[2021-05-06 22:22:08,576 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_004.jpg
[2021-05-06 22:22:08,576 - INFO] Prob = -1
[2021-05-06 22:22:08,576 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_005.jpg
[2021-05-06 22:22:08,577 - INFO] Prob = -1
[2021-05-06 22:22:08,577 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_006.jpg
[2021-05-06 22:22:08,577 - INFO] Prob = -1
[2021-05-06 22:22:08,577 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_007.jpg
[2021-05-06 22:22:08,578 - INFO] Prob = -1
[2021-05-06 22:22:08,578 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_008.jpg
[2021-05-06 22:22:08,578 - INFO] Prob = -1
[2021-05-06 22:22:08,578 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id44_id41_0002/id44_id41_0002_009.jpg
[2021-05-06 22:22:08,578 - INFO] Prob = -1
[2021-05-06 22:22:08,578 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_000.jpg
[2021-05-06 22:22:08,579 - INFO] Prob = -1
[2021-05-06 22:22:08,579 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_001.jpg
[2021-05-06 22:22:08,579 - INFO] Prob = -1
[2021-05-06 22:22:08,579 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_002.jpg
[2021-05-06 22:22:08,580 - INFO] Prob = -1
[2021-05-06 22:22:08,580 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_003.jpg
[2021-05-06 22:22:08,580 - INFO] Prob = -1
[2021-05-06 22:22:08,580 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_004.jpg
[2021-05-06 22:22:08,581 - INFO] Prob = -1
[2021-05-06 22:22:08,581 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_005.jpg
[2021-05-06 22:22:08,581 - INFO] Prob = -1
[2021-05-06 22:22:08,581 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_006.jpg
[2021-05-06 22:22:08,581 - INFO] Prob = -1
[2021-05-06 22:22:08,582 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_007.jpg
[2021-05-06 22:22:08,582 - INFO] Prob = -1
[2021-05-06 22:22:08,582 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_008.jpg
[2021-05-06 22:22:08,582 - INFO] Prob = -1
[2021-05-06 22:22:08,582 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id45_id47_0004/id45_id47_0004_009.jpg
[2021-05-06 22:22:08,583 - INFO] Prob = -1
[2021-05-06 22:22:08,583 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_000.jpg
[2021-05-06 22:22:08,583 - INFO] Prob = -1
[2021-05-06 22:22:08,583 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_001.jpg
[2021-05-06 22:22:08,584 - INFO] Prob = -1
[2021-05-06 22:22:08,584 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_002.jpg
[2021-05-06 22:22:08,584 - INFO] Prob = -1
[2021-05-06 22:22:08,584 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_003.jpg
[2021-05-06 22:22:08,584 - INFO] Prob = -1
[2021-05-06 22:22:08,585 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_004.jpg
[2021-05-06 22:22:08,585 - INFO] Prob = -1
[2021-05-06 22:22:08,585 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_005.jpg
[2021-05-06 22:22:08,585 - INFO] Prob = -1
[2021-05-06 22:22:08,586 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_006.jpg
[2021-05-06 22:22:08,586 - INFO] Prob = -1
[2021-05-06 22:22:08,586 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_007.jpg
[2021-05-06 22:22:08,586 - INFO] Prob = -1
[2021-05-06 22:22:08,587 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_008.jpg
[2021-05-06 22:22:08,587 - INFO] Prob = -1
[2021-05-06 22:22:08,587 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id47_id44_0003/id47_id44_0003_009.jpg
[2021-05-06 22:22:08,587 - INFO] Prob = -1
[2021-05-06 22:22:08,587 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_000.jpg
[2021-05-06 22:22:08,588 - INFO] Prob = -1
[2021-05-06 22:22:08,588 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_001.jpg
[2021-05-06 22:22:08,588 - INFO] Prob = -1
[2021-05-06 22:22:08,588 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_002.jpg
[2021-05-06 22:22:08,589 - INFO] Prob = -1
[2021-05-06 22:22:08,589 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_003.jpg
[2021-05-06 22:22:08,589 - INFO] Prob = -1
[2021-05-06 22:22:08,589 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_004.jpg
[2021-05-06 22:22:08,589 - INFO] Prob = -1
[2021-05-06 22:22:08,590 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_005.jpg
[2021-05-06 22:22:08,590 - INFO] Prob = -1
[2021-05-06 22:22:08,590 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_006.jpg
[2021-05-06 22:22:08,590 - INFO] Prob = -1
[2021-05-06 22:22:08,663 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_007.jpg
[2021-05-06 22:22:08,664 - INFO] Prob = -1
[2021-05-06 22:22:08,664 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_008.jpg
[2021-05-06 22:22:08,664 - INFO] Prob = -1
[2021-05-06 22:22:08,665 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id49_id55_0009/id49_id55_0009_009.jpg
[2021-05-06 22:22:08,665 - INFO] Prob = -1
[2021-05-06 22:22:08,665 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_000.jpg
[2021-05-06 22:22:08,666 - INFO] Prob = -1
[2021-05-06 22:22:08,666 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_001.jpg
[2021-05-06 22:22:08,666 - INFO] Prob = -1
[2021-05-06 22:22:08,666 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_002.jpg
[2021-05-06 22:22:08,667 - INFO] Prob = -1
[2021-05-06 22:22:08,667 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_003.jpg
[2021-05-06 22:22:08,667 - INFO] Prob = -1
[2021-05-06 22:22:08,667 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_004.jpg
[2021-05-06 22:22:08,668 - INFO] Prob = -1
[2021-05-06 22:22:08,668 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_005.jpg
[2021-05-06 22:22:08,668 - INFO] Prob = -1
[2021-05-06 22:22:08,668 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_006.jpg
[2021-05-06 22:22:08,668 - INFO] Prob = -1
[2021-05-06 22:22:08,668 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_007.jpg
[2021-05-06 22:22:08,669 - INFO] Prob = -1
[2021-05-06 22:22:08,669 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_008.jpg
[2021-05-06 22:22:08,669 - INFO] Prob = -1
[2021-05-06 22:22:08,669 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id51_id49_0008/id51_id49_0008_009.jpg
[2021-05-06 22:22:08,670 - INFO] Prob = -1
[2021-05-06 22:22:08,670 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_000.jpg
[2021-05-06 22:22:08,670 - INFO] Prob = -1
[2021-05-06 22:22:08,670 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_001.jpg
[2021-05-06 22:22:08,670 - INFO] Prob = -1
[2021-05-06 22:22:08,671 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_002.jpg
[2021-05-06 22:22:08,671 - INFO] Prob = -1
[2021-05-06 22:22:08,671 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_003.jpg
[2021-05-06 22:22:08,671 - INFO] Prob = -1
[2021-05-06 22:22:08,671 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_004.jpg
[2021-05-06 22:22:08,672 - INFO] Prob = -1
[2021-05-06 22:22:08,672 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_005.jpg
[2021-05-06 22:22:08,672 - INFO] Prob = -1
[2021-05-06 22:22:08,672 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_006.jpg
[2021-05-06 22:22:08,673 - INFO] Prob = -1
[2021-05-06 22:22:08,673 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_007.jpg
[2021-05-06 22:22:08,673 - INFO] Prob = -1
[2021-05-06 22:22:08,673 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_008.jpg
[2021-05-06 22:22:08,673 - INFO] Prob = -1
[2021-05-06 22:22:08,674 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id52_id55_0003/id52_id55_0003_009.jpg
[2021-05-06 22:22:08,674 - INFO] Prob = -1
[2021-05-06 22:22:08,674 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_000.jpg
[2021-05-06 22:22:08,674 - INFO] Prob = -1
[2021-05-06 22:22:08,674 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_001.jpg
[2021-05-06 22:22:08,675 - INFO] Prob = -1
[2021-05-06 22:22:08,675 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_002.jpg
[2021-05-06 22:22:08,675 - INFO] Prob = -1
[2021-05-06 22:22:08,675 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_003.jpg
[2021-05-06 22:22:08,675 - INFO] Prob = -1
[2021-05-06 22:22:08,676 - INFO] Testing: /content/drive/MyDrive/Colab Notebooks/Deep Fake - PDBR/CVPRW2019_Face_Artifacts/testdata/Task_2_3/evaluation/fake/id53_id57_0005/id53_id57_0005_004.jpg
[2021-05-06 22:22:08,676 - INFO] Prob = -1
